cliente_id,nome,email,celular,sexo,data_nascimento,documento,cidade,estado,cep,endereco,data_cadastro,atualizado_em
17b5ae6c-37cb-465e-a649-572732041290,Thales Araújo,maria-fernandacavalcante@example.com,+55 11 5307-2522,Masculino,1972-05-11,984.537.062-47,Dias de Costela,PE,69171-481,"Ladeira da Conceição, 941",2025-01-24,2026-02-11
f880c16e-1751-49d5-993f-88f9320c5119,Maya da Rosa,xdas-neves@example.net,43 0695-2339,Feminino,1981-09-07,279.035.614-99,Azevedo,RN,08498-951,"Trecho Antonella Mendonça, 2",2026-01-20,2026-01-22
7a5b3933-7f16-4e18-9220-1145539b509e,Vitor Gabriel Silva,yaraujo@example.com,55 6791-3085,Masculino,1989-04-10,716.820.593-59,Pacheco de Rocha,DF,05236564,"Avenida Fonseca, 58",2026-01-22,2026-05-26
2699f031-7626-4b5c-94c1-c9aeb2f9333c,Sra. Allana Fonseca,leonardo05@example.net,+55 18 3489-5898,Masculino,1974-10-19,693.250.874-56,Vasconcelos,MS,19074437,Recanto de Melo,2023-06-18,2025-11-07
cee4e7f2-34a7-4f51-902f-15ba806af74d,João Gabriel Almeida,melina17@example.com,24 7668-4114,Masculino,1974-03-11,985.430.671-20,Lima do Amparo,RJ,51774-453,"Morro Mateus Costela, 421",2024-05-30,2025-06-10
16030ae4-2824-4889-889e-6d8f7719e936,Srta. Liz das Neves,crezende@example.org,84 5769-0876,Feminino,1981-03-01,596.834.102-51,Araújo dos Dourados,AM,66366-619,"Condomínio Martins, 28",2024-09-05,2025-02-04
65ec1d6e-256d-4ab2-b695-d09e9a9369d0,Dr. Yago Souza,luiz-fernandorocha@example.net,+55 51 6034-6056,Feminino,1992-03-31,490.827.351-05,Moura,TO,10038-135,"Morro Moraes, 76",2023-07-19,2025-04-13
7e3ca46f-97bc-41d8-8860-5cee5fc4dfa9,Arthur Miguel Silva,souzaisaac@example.org,+55 22 0300-9548,Masculino,1982-05-26,358.760.149-66,Pinto Alegre,CE,30975-841,"Trecho João Pedro da Mata, 71",2025-10-16,2026-03-30
e7921b34-c65d-4715-8ac8-b42036b308fe,Thales Farias,maria-cecilia48@example.org,+55 28 7632-9210,Masculino,1968-12-27,429.087.135-60,Barros,BA,66376-499,"Chácara de Fernandes, 50",2022-12-12,2024-05-05
b48e3f67-e056-46f3-8c92-9206168cf5bb,Sophie Vasconcelos,mabreu@example.com,16 4145-8101,Masculino,1978-12-05,187.209.635-21,Cassiano da Mata,RO,75672772,Praia de Vieira,2024-07-16,2025-02-11
dd6b272b-7886-4b8a-9709-221f43a1e7ea,Arthur Vasconcelos,lucas-gabriel83@example.org,86 1443-8084,Masculino,1982-04-22,821.769.405-20,Garcia do Norte,AC,36967516,"Aeroporto de Andrade, 76",2022-12-29,2024-06-23
0dcec9ad-0566-49ca-aaf5-7dcef21a507a,Sr. Theo Ramos,gabrielmachado@example.com,+55 74 7219-0486,Feminino,1965-08-01,740.198.265-01,Nunes do Norte,RO,81749395,Praia Maria Júlia Camargo,2025-06-12,2025-12-02
f35b90f5-76b2-4131-a3c5-3cf77fe70c05,Marcela Cassiano,fandrade@example.org,0900 487 5555,Feminino,2007-08-11,950.163.284-98,da Costa Grande,MT,08837031,Morro de Viana,2024-11-07,2026-02-18
4ac4cf4e-68f9-49ee-bfff-102e078a1ebf,Benjamin Gomes,fariasluiz-henrique@example.net,+55 12 2797-5695,Feminino,1998-06-10,128.750.936-30,Cardoso,ES,23184892,"Sítio das Neves, 76",2024-07-03,2025-05-17
131cbff9-bd4a-42c6-8583-9e07ba881475,Alexia Fogaça,nascimentoalicia@example.org,+55 49 7498-8164,Masculino,2005-09-04,169.847.302-87,Casa Grande,RJ,33572-096,Largo Silva,2026-03-18,2026-07-10
8e4e7657-78fb-4394-bef3-35d02f8a1482,Cecília Oliveira,henry-gabriel43@example.com,+55 31 4714-6454,Feminino,1978-08-07,063.578.291-02,Teixeira,RJ,46461292,"Vila Daniela Vieira, 23",2022-11-24,2024-12-26
6c2930ab-6a3c-4912-a9bd-e140e56892da,Dr. Davi Luiz Carvalho,luiza38@example.net,+55 24 1710-2031,Feminino,1969-11-23,165.943.807-10,Nascimento do Campo,TO,49514690,"Quadra de Dias, 83",2022-09-30,2024-01-12
80a7f38b-7a40-41d5-b3fd-569609509dc7,Benjamim Viana,vieiradiogo@example.com,62 3441-1918,Masculino,2004-05-09,973.416.502-06,da Mota,DF,24050569,"Loteamento Sousa, 71",2025-04-20,2026-04-18
a330f09e-1eed-49bb-97ed-ee9b790455ff,Júlia da Costa,pdias@example.net,48 4646-9696,Masculino,1983-08-06,037.216.589-30,Câmara de Minas,SP,58025-480,"Avenida Sá, 66",2023-12-25,2024-09-07
6ae4bc25-e43a-439c-8e9e-c5769383c456,Maria Helena Vasconcelos,sara91@example.com,+55 63 6509-3682,Feminino,1997-07-08,219.458.360-24,Lima,MG,41644-691,Travessa de Costela,2024-02-14,2024-04-14
980dcaeb-e20a-4a1a-a10f-a64666a0998d,Sr. Ravi Lucca Albuquerque,henriquemarques@example.com,+55 32 4327-4573,Masculino,1988-08-15,745.832.019-23,Macedo,AM,45846700,"Praça Ísis Pereira, 71",2025-07-22,2025-10-08
62a4885b-5ff6-4a3d-bb1c-960782099984,Marina Martins,borgessophie@example.org,87 9430-7452,Feminino,1977-05-27,836.495.270-65,da Cunha,ES,63301686,"Alameda Isabelly Farias, 78",2023-12-30,2025-01-29
9a2d9ebe-10a5-4957-8fc8-275bcf2f8652,Francisco Rocha,vinicius51@example.org,+55 89 2983-6557,Feminino,2005-10-03,450.879.632-00,Cassiano,PA,22765248,Rua de Sá,2023-09-27,2026-01-21
07c90e4a-1cc3-4540-aeb6-726ec8e49b34,Sr. Gael da Mota,ana-luiza63@example.com,+55 42 1333-2329,Feminino,1979-07-12,430.182.795-14,Pacheco,AC,04835981,"Núcleo Maria Vitória Moura, 93",2023-12-31,2025-07-23
dc5a9a19-eb3c-4dbd-8dc0-0ce288e54740,Anthony Gabriel Almeida,silveiravitor-hugo@example.net,12 8494-8844,Feminino,1981-02-22,391.457.602-25,Montenegro Paulista,RO,11707226,"Favela Isis Garcia, 9",2024-02-14,2025-03-07
a5c3b542-8eef-451d-8ca8-9f239eecd001,Davi Lucca Aparecida,tda-mata@example.com,+55 35 5304-2012,Masculino,1983-02-28,084.972.365-56,Marques,MT,46925-706,Residencial Valentim Moreira,2023-06-24,2025-11-30
4bbf5f6a-4d71-49df-97b8-baa902d703c7,Vicente Borges,santosdavi-lucas@example.net,+55 32 7028-9245,Feminino,1984-09-16,309.728.156-86,Rezende de Andrade,TO,76296989,"Viaduto Casa Grande, 34",2026-01-29,2026-05-15
4ba296ea-a6a5-4bc0-bf0a-da0b3f8d6ab2,Sra. Zoe Cunha,maysa89@example.org,61 8452-1180,Masculino,2005-10-25,764.281.309-04,Castro,MG,83117-435,Passarela Theodoro Fernandes,2025-08-21,2025-12-03
2a67efa5-277d-4dfa-9779-9a5e02baddfd,Sabrina Pinto,azevedocamila@example.net,+55 33 7661-6816,Feminino,1999-12-01,653.201.978-02,Ferreira das Pedras,PI,78457-020,"Ladeira Vieira, 142",2023-11-13,2024-04-06
11ae5714-ca1b-4424-a3c3-9113aa2975d3,Alana Nogueira,anthony-gabriel49@example.com,44 9792-3808,Masculino,1995-07-24,248.596.370-38,Pinto de Albuquerque,AL,76376-744,"Trevo Dias, 6",2023-09-09,2024-06-16
cf9cd305-9e95-49c2-8051-a7f96fc33727,Emanuelly Mendes,brunanogueira@example.com,+55 77 2571-7100,Masculino,1966-08-23,531.862.097-30,Fernandes,PI,68112-300,"Travessa Mendes, 946",2025-03-03,2025-11-27
bbb4c090-a7ec-4eba-8876-7df435f866e5,Asafe Vargas,viniciusgoncalves@example.org,+55 61 5150-9209,Feminino,1996-02-05,816.453.702-08,Vasconcelos,PR,99728-024,"Vale Pinto, 8",2025-12-20,2026-01-01
e4376c91-1dde-47a9-bfea-8263e6cffb69,Marcos Vinicius Freitas,marquesbruno@example.com,+55 13 1759-7106,Feminino,1967-05-08,024.385.769-10,da Luz,ES,13281-737,"Viela Brito, 6",2025-12-20,2026-04-15
1114860f-67fa-479c-8cb9-5870799af501,Agatha da Rocha,xrios@example.org,+55 73 6613-4040,Masculino,1978-05-17,218.460.395-33,Borges de Moraes,SC,00426418,"Largo de Caldeira, 872",2024-07-19,2025-06-24
0d8ac3a7-1ae1-4b95-95da-b9a909da05c6,Caroline Araújo,thiagocastro@example.com,+55 47 9400-7803,Feminino,1983-02-14,941.650.238-33,da Rocha do Oeste,RJ,77354572,"Condomínio Eduardo Novais, 55",2025-02-24,2025-12-05
5d6dce98-7324-4cee-bb80-570104511aa4,Pedro Henrique Jesus,yfonseca@example.net,+55 41 3807-9952,Feminino,1986-11-21,207.913.458-23,Albuquerque das Pedras,MA,40282500,Trevo Anthony Gabriel Garcia,2025-10-25,2026-04-05
7cb56e25-b9d5-4f6c-81ad-61c890ab32b6,Cauê Pacheco,nicole66@example.net,38 5478-5695,Feminino,1971-01-19,486.903.175-20,Martins,PI,53337-608,Trevo Giovanna Sousa,2026-06-22,2026-07-04
f14281bd-cbf4-44ba-9922-bea22d41d5ff,Olívia Machado,goncalvesvalentina@example.net,+55 14 6491-3454,Feminino,1986-06-06,597.186.304-57,Camargo,RS,42303097,"Setor Montenegro, 11",2026-01-29,2026-05-22
138dc354-98a1-4f14-911c-054e1663642c,Lucas Gabriel Sales,vieiraesther@example.com,+55 87 8315-9233,Masculino,1976-02-11,216.537.894-09,Costa de Freitas,CE,68056698,"Rodovia João Guilherme Ramos, 55",2025-08-12,2026-01-18
9716863e-b562-4c1f-a2c1-8a485d1470d9,Benjamim Casa Grande,maria27@example.com,67 0804-3737,Feminino,1972-06-24,647.198.203-87,Farias da Serra,PE,74468-919,Feira de da Rocha,2024-07-24,2024-12-12
aa309c4b-c45a-4f9e-bf1a-a14ccd598d4e,Maria Júlia Vieira,renancampos@example.org,+55 41 2640-0850,Masculino,1999-11-14,709.364.528-38,Guerra,AP,88978-867,"Via de Ramos, 61",2023-10-08,2024-11-20
29d76d30-8930-4f06-a749-308107c85099,Srta. Emilly Câmara,pimentaallana@example.com,19 7032-3563,Masculino,2002-04-09,240.198.653-70,Mendonça,RO,92548152,"Estação Isabela Albuquerque, 26",2026-07-05,2026-07-06
efa88221-b4a0-4b57-b0f8-2044a93b8b26,João Guilherme Sousa,lorenafernandes@example.org,+55 14 6859-2133,Masculino,1998-06-24,678.415.309-00,Mendes do Sul,MS,89551-714,"Estação Antônio Fernandes, 54",2024-06-01,2026-07-09
a7734c75-870f-4e0a-b202-15071f25a2a8,Dr. Otávio Rodrigues,stella44@example.net,95 0560-6966,Masculino,1976-03-21,127.986.043-03,Borges Grande,PA,78036574,Campo Anthony Caldeira,2024-05-08,2025-09-04
d49c5648-b27f-4e42-9cf0-99cac006adf9,Ian Gomes,viniciusmacedo@example.net,74 6544-9959,Feminino,1982-02-06,359.674.028-29,Rezende do Campo,SP,68190023,"Vila de Barbosa, 47",2024-03-25,2026-02-20
85635836-efc8-4f76-9886-c2263f4e459e,Kaique Farias,moraeslaura@example.org,+55 55 1745-8140,Masculino,1982-11-08,582.796.103-59,Sampaio de Azevedo,MG,87411-850,"Jardim Marques, 49",2022-09-07,2023-04-07
561a4f37-69af-4cc1-b344-af1669ab973c,Vitória Cavalcanti,marcos-viniciusmoraes@example.org,38 6282-9334,Feminino,1971-03-06,173.459.260-52,Aparecida,SP,11825-271,"Lago Igor Guerra, 72",2024-10-28,2026-06-26
b3a8b097-290a-4565-849f-70410f256f8d,Stephany Guerra,stella91@example.org,44 7766-5283,Masculino,2001-02-07,826.493.750-00,Costela,AM,79806151,"Ladeira Brito, 72",2025-09-26,2026-01-25
6c9ec2e7-a3aa-45ef-84a5-c60d74afd836,Raul Montenegro,hribeiro@example.net,+55 12 4493-8709,Feminino,1974-07-16,497.285.631-91,Fogaça de Farias,MT,17860-439,"Colônia Alves, 46",2025-01-22,2025-07-05
61743f21-935a-4070-a9fe-59be44fad2d9,Pedro Peixoto,heitormontenegro@example.org,+55 67 2362-5870,Masculino,1970-08-03,015.496.823-42,Lopes de Moreira,TO,25408-304,"Estação João Farias, 25",2024-08-12,2026-04-11
c310ac41-142a-4008-a81f-7018ce441e9c,Matteo Vargas,enrico08@example.net,+55 55 8177-9943,Feminino,1965-09-19,617.582.439-37,da Luz,SP,86490-417,Loteamento Novaes,2025-06-26,2025-07-12
f72b0e52-bb3e-4bc5-8b75-e385b9f61d2d,Srta. Ana Liz Abreu,fernandesstella@example.com,+55 71 9325-3554,Masculino,1982-09-16,504.637.129-43,Rodrigues da Prata,PE,87569-052,"Esplanada Pimenta, 79",2023-03-30,2023-05-06
f0cce54f-b8db-4a4e-a584-7635bc7a68e2,Valentina Moura,psales@example.org,38 5901-0315,Masculino,1976-05-15,728.935.140-14,Cavalcante do Galho,TO,66834694,"Rodovia da Paz, 16",2025-09-23,2026-03-23
e131702f-2a39-4638-90e1-ff8a038e9e6d,Henrique Costa,aparecidaravi@example.com,+55 47 7473-8999,Feminino,2000-06-05,639.082.514-51,Santos,RS,58544967,"Trecho de das Neves, 949",2024-01-16,2025-04-09
00364451-2061-4848-ba7f-703a8e10cceb,Gael Henrique Siqueira,pachecomatheus@example.com,0500 175 2392,Feminino,1996-07-04,697.058.423-29,Monteiro da Praia,MT,55177-293,Rua de da Mota,2022-12-23,2023-12-29
fcaf71b2-ba8f-42d3-b638-791fda031ff0,Antony Freitas,raelfreitas@example.com,+55 17 8326-6965,Masculino,1997-12-20,864.573.912-73,Rodrigues da Prata,CE,04908394,"Alameda Vieira, 97",2024-02-28,2024-05-08
9817fefa-2b6a-4a61-8be0-97cadf8c3def,Sra. Marcela Fernandes,thiagorocha@example.net,37 0619-8435,Masculino,1983-12-11,710.694.852-76,Barbosa,RO,95790-472,"Núcleo da Rocha, 83",2025-08-23,2026-05-03
df9ff50e-cb71-4f30-b5b5-8dff90792f40,Daniela Montenegro,cauaborges@example.org,12 1441-6000,Feminino,1980-02-05,164.273.085-80,Mendonça,MT,61302-182,"Largo de Cavalcanti, 1",2022-07-23,2026-05-09
2cb623c9-39ed-47c9-a43e-0fc07288254c,Enrico Rios,carvalhoantonella@example.org,64 7463-2691,Masculino,1983-04-15,280.149.657-01,Macedo das Pedras,RJ,14363168,"Sítio Mateus Andrade, 47",2022-09-02,2025-02-21
d75accb6-7187-44d6-a6e1-7907c92bf45a,Isaac da Costa,pachecoheitor@example.net,+55 75 0497-1299,Feminino,1981-07-08,416.258.709-49,da Rosa de Minas,PI,89363319,"Loteamento de Montenegro, 36",2022-10-21,2024-06-11
69cb748d-a1b3-471b-ab17-2739576c6f76,Enzo Gabriel Cassiano,helenaramos@example.com,+55 63 3327-5049,Feminino,1979-09-09,791.024.635-80,Camargo,AL,91102-729,"Viaduto de Lima, 68",2026-03-09,2026-05-16
56eff29f-e61d-474d-b902-a6ede7c38793,Luísa Abreu,azevedoana-laura@example.com,99 7438-8675,Feminino,1984-08-26,218.345.069-05,Silveira da Serra,SP,33946-968,Aeroporto Emanuel Pereira,2022-11-29,2024-03-10
256b4015-d0aa-43b0-aad1-d1e4decf97dd,Daniel Santos,ribeirobryan@example.org,0900 312 8662,Feminino,2005-12-14,245.806.719-02,da Cruz do Norte,RO,00674653,"Sítio de da Mota, 96",2024-10-03,2025-07-12
7d299deb-c935-48b0-ad41-f61737430ac0,Benjamim Mendes,isaac25@example.net,+55 54 2119-3928,Feminino,1970-12-28,213.480.765-26,da Rocha de Melo,TO,10833290,"Avenida de Correia, 29",2026-03-23,2026-03-24
6abd7b19-1ce5-4c86-ab57-9b992c784507,Yago Macedo,kgarcia@example.com,35 0851-7808,Masculino,1978-11-20,634.517.092-52,Sousa Verde,ES,29734-889,"Esplanada de da Cunha, 722",2023-05-03,2025-04-22
a007a0c6-dbeb-4a83-a524-e2d0234f4933,Giovanna Ferreira,julianafonseca@example.org,+55 92 2674-1399,Masculino,1985-05-23,986.527.341-19,da Cunha,RJ,68652-584,"Residencial de Ramos, 73",2022-11-18,2023-02-21
2b025764-b0a9-40ce-8d5d-078fbaaad88e,Sarah Fogaça,zcamara@example.net,51 3741-8392,Feminino,1989-07-15,869.173.502-30,Araújo,SE,74627-400,"Vila Arthur Pinto, 25",2026-06-25,2026-07-03
e2754d36-7da6-45ee-906e-beb6ca3439d6,Marcela Santos,albuquerqueotto@example.org,+55 61 5253-5503,Feminino,1968-04-07,423.865.071-90,Casa Grande,MS,15898497,"Ladeira Isabella Sá, 64",2026-05-06,2026-06-17
6ae66481-ab12-4f73-ab3e-0e96fc74870b,Henry Carvalho,qcastro@example.com,94 0802-2678,Masculino,1978-08-28,928.530.147-97,Pereira,PI,45390-952,"Favela Maysa Dias, 162",2025-07-28,2026-01-30
70babf20-3911-44bd-a554-bae0e4aeb875,Luiz Henrique Câmara,marcos-viniciusguerra@example.com,17 9763-8417,Feminino,2000-11-05,301.687.259-59,Pires,RO,13589754,"Recanto Diego Borges, 24",2024-03-22,2024-06-25
cbcccd4b-d640-4d47-ae81-16aaef17d34b,Benicio Pires,leaoclara@example.org,+55 11 4435-5344,Masculino,1987-01-16,148.257.063-71,Moreira,BA,59340672,"Travessa de Montenegro, 12",2024-11-04,2025-10-07
8aa5476e-0935-45c3-93df-4cd566eee150,Dr. Thiago Souza,das-nevesmelina@example.net,+55 51 8128-0159,Masculino,1993-06-28,651.482.930-98,Fogaça do Amparo,GO,63143487,"Colônia Ana Sophia Pimenta, 78",2023-11-17,2025-01-19
074d6713-a9fb-4533-a8b6-27b2e46065bf,Bianca Vasconcelos,dcunha@example.net,32 0770-4240,Masculino,1973-03-09,516.894.073-01,Pereira de Freitas,PA,34602-952,"Loteamento Benjamin da Luz, 85",2022-10-04,2026-06-13
777f05cc-eb4f-4bb3-8cdf-a8d42b4bfc78,Heitor Pinto,wdias@example.org,+55 73 9692-2383,Masculino,1976-06-16,568.719.304-93,Duarte do Campo,MG,28085-276,Passarela Albuquerque,2025-09-27,2026-01-22
ab074cb9-2802-4ba5-b748-d04b54e0ba63,Anna Liz da Mata,emanuelvasconcelos@example.org,22 9895-0709,Feminino,2006-09-06,136.780.952-59,Melo Alegre,CE,22030055,"Vila Pereira, 32",2022-11-21,2025-02-24
db858dd4-3638-4d9a-b12e-5a15262825c4,Vitor Gabriel Alves,pachecothiago@example.org,+55 11 6704-6945,Masculino,2000-10-14,728.195.640-11,Sampaio do Amparo,SE,41856788,"Núcleo de Campos, 826",2024-12-17,2026-01-14
a5dba07e-9a2d-4603-86a9-13b9677b633d,Isabel Melo,da-motaluiz-henrique@example.org,+55 17 6837-8451,Feminino,1996-02-09,786.309.521-21,Farias da Prata,AP,41278-827,"Praça Duarte, 18",2024-12-07,2026-04-12
0d3f74aa-30e1-4781-9bcb-6abbcf945f20,Dr. Oliver Costela,rezendeana-clara@example.net,+55 51 4380-0109,Feminino,1985-04-22,578.643.102-90,Pastor,PE,76063139,"Trecho de Sousa, 13",2024-03-03,2024-07-31
c49fe0c7-5ab4-4182-a9ff-b72373efd0cf,Srta. Beatriz Vieira,rafaela61@example.net,37 6337-7854,Masculino,1971-03-07,470.918.623-50,Vargas Verde,RN,18552-605,"Largo Cauê Alves, 329",2024-02-12,2025-06-01
f0dbb94a-716c-488c-84fb-f52076da06b4,Ana Laura Barbosa,ana-cecilia55@example.net,31 5174-5246,Feminino,1999-12-23,624.083.715-62,da Costa,SE,38603087,"Travessa Davi Luiz Dias, 13",2023-10-14,2024-06-27
6231989e-f11f-432e-9b25-105e7cd7d664,Ravi Lucca Araújo,goliveira@example.org,+55 15 1789-7565,Masculino,1997-04-02,871.490.326-13,Araújo,MS,24090725,Jardim Marcelo Pastor,2025-12-04,2026-05-30
226ccc20-b85d-4bb9-b29a-537bfa014d64,Gabriela Abreu,salesjoana@example.org,65 2498-9579,Masculino,1992-07-03,293.860.715-68,Correia,PA,13856856,Alameda Lucas Rios,2022-08-21,2026-06-06
1dd1a1b6-0175-49b2-93e9-eddd2a576f68,Rebeca Oliveira,gabriel75@example.org,+55 13 5131-2966,Feminino,2000-03-11,046.759.138-57,Rocha da Praia,MT,82263-772,"Colônia de Moraes, 4",2023-12-28,2026-03-01
8dc27582-172d-4155-b3ee-3c1111b85d53,Leonardo Vieira,teixeirabruna@example.com,+55 18 0228-3717,Feminino,1978-08-07,215.930.876-59,das Neves,GO,98940758,"Jardim Cavalcante, 98",2025-05-27,2025-09-01
5ec070a7-f6ee-47f7-a5e3-174f2db54b0d,Lucas Gabriel Macedo,cnogueira@example.org,51 4752-9041,Feminino,1989-05-22,028.734.516-53,Pimenta,PI,49278545,Rodovia Murilo Barbosa,2025-05-18,2025-06-19
644b1e00-26ec-49d5-9f56-3228ce976aff,Sr. Lucca Pires,uaragao@example.com,75 1365-3231,Feminino,1973-08-29,017.635.489-10,Sá,RS,74467606,"Passarela de Viana, 48",2023-11-25,2024-08-05
c49d8c06-e054-47bc-944b-c01f154cc80a,Breno da Rosa,joao24@example.org,+55 32 9272-2085,Masculino,1993-10-10,435.081.729-88,Silva,MG,70067150,"Conjunto de Correia, 66",2023-11-07,2026-06-11
a81c10fb-01cf-45eb-a0a1-613adbe09317,Brenda da Rosa,nogueiramaria-fernanda@example.net,+55 43 5451-2669,Masculino,2007-01-21,947.631.028-69,da Cunha,SC,78118632,"Conjunto Marques, 75",2025-08-30,2025-12-24
bb6cbef3-922f-48c7-9cfe-d64a0730e797,Esther Almeida,oliversantos@example.org,+55 77 7685-7062,Feminino,1979-06-11,801.953.726-03,Ferreira das Flores,AC,90331374,"Estação de Aparecida, 60",2024-05-23,2024-07-05
fb1ffa56-82a4-4130-bfa7-224294fa98d3,Erick Freitas,caleb92@example.org,93 4449-8129,Feminino,1983-09-21,506.187.932-59,Peixoto,RS,17976-271,"Área Maria Flor Dias, 885",2022-10-08,2025-05-31
2bf256bf-38e2-4fe1-9370-e137e5bb850b,Pedro Henrique Rezende,riosvitoria@example.org,45 3510-4884,Masculino,2003-08-12,248.350.769-74,Rodrigues,SE,80204-573,Morro da Paz,2023-12-02,2025-06-24
80ebbf90-ed32-4dd6-a59a-655a65b8d9de,Gustavo Teixeira,nogueirabernardo@example.org,0800 499 0743,Masculino,2002-11-02,371.592.046-70,Nogueira de Garcia,AC,14327-007,"Chácara Monteiro, 33",2024-02-04,2024-08-04
9baf1ca3-61a7-4d31-a9ce-d551d2c75ad8,Sr. Diego Pires,emanuella21@example.org,+55 44 0457-9190,Masculino,1989-06-13,932.617.840-40,Silva da Mata,AL,85652005,Fazenda de Dias,2025-11-19,2026-04-14
385dccd8-9ccc-4a37-b81b-b7523b7c051b,Aurora Ramos,ualbuquerque@example.com,+55 98 0931-0980,Feminino,1969-08-21,620.547.819-67,Melo,TO,65196-738,"Favela Teixeira, 48",2026-05-30,2026-07-11
3a57eb37-3918-422c-bd74-8635955e0b82,Pedro Lucas Dias,faraujo@example.com,22 7753-0353,Feminino,1966-09-10,159.476.328-37,Barbosa de Duarte,SE,95016915,"Esplanada Rafael Oliveira, 9",2024-08-15,2025-10-30
b8078d55-3cbc-4ea6-a5fa-b7a5a8508ece,Emanuella Mendes,iancasa-grande@example.com,74 3096-1213,Masculino,1970-03-18,756.193.028-30,Rios de Garcia,TO,19236597,"Distrito de Sousa, 7",2025-09-24,2026-02-05
28e8e424-316a-4824-b20b-28ed5963e6a3,Paulo Machado,samuelmachado@example.net,+55 65 5426-3842,Masculino,1998-10-18,957.864.231-82,Silva,RJ,97490701,"Jardim de Sales, 117",2022-08-04,2022-08-20
df66485b-63db-4c3f-8257-6b040fdb29f8,Henrique Silveira,limavitor-hugo@example.net,87 7917-6372,Masculino,1987-01-09,093.481.756-10,Andrade do Sul,MA,91108-173,"Fazenda de Lima, 9",2022-11-24,2023-05-05
38cacaa9-d92c-45bc-a2ba-2b2f47b80404,Dra. Melina Sales,ana-livia19@example.net,28 0830-4129,Masculino,1997-04-14,190.328.456-24,Mendonça de Ferreira,ES,14241-924,"Praça Emanuel Freitas, 14",2024-11-23,2025-06-20
ae5ec518-3956-4b90-9fc9-ed2b232ce7c4,Camila Sales,mcaldeira@example.org,74 4774-8238,Feminino,2007-04-06,361.720.459-70,Moreira das Flores,RS,44361-287,"Colônia Maysa Fonseca, 8",2026-01-12,2026-06-15
42213c82-d004-437c-a25e-b23f9c85ba73,Srta. Anna Liz da Cruz,fogacapedro-lucas@example.com,54 3484-2319,Feminino,1996-07-15,071.495.862-01,Silveira,RN,69334-469,"Fazenda Leandro Cardoso, 43",2025-03-18,2025-10-24
ecd34d9c-c525-440b-b1f4-8b1c8f0062df,Mathias Araújo,maria45@example.com,33 4408-2739,Feminino,1997-10-02,124.576.038-62,Siqueira,PA,57322-496,Lago de Pastor,2024-06-20,2025-03-02
7c834c27-6866-439d-8a3e-906945ca6130,Lorena Araújo,ppacheco@example.com,61 7598-8731,Masculino,1986-06-08,782.465.139-82,Pinto,SE,62930775,"Passarela Vasconcelos, 937",2025-03-20,2026-07-19
f2dc3c58-9c1a-4f1d-bafe-2d0a311c3b98,Ana Vitória Rocha,fda-conceicao@example.org,+55 84 1971-8017,Masculino,2004-03-08,879.026.145-30,Rodrigues,AC,10936840,Travessa Ana Lívia Albuquerque,2025-10-02,2026-02-27
63f94a60-c987-41c5-829e-806ea30c20cf,Dr. Rhavi Aparecida,joao-pedrocastro@example.com,49 3903-8504,Feminino,1974-04-06,756.102.438-07,Vieira,AC,68869-546,"Loteamento Moura, 8",2024-01-18,2026-04-27
9de0357f-fff7-4f93-8df1-aa53370896d4,Anthony Gabriel Marques,paulo16@example.com,+55 83 5638-1771,Feminino,1970-08-13,708.936.125-02,Teixeira,BA,30128-058,"Parque Siqueira, 20",2024-07-05,2025-05-06
3c93f94a-6e06-4fa6-b5b0-a7764c033306,Clarice Lopes,sathomas@example.net,13 7055-8507,Feminino,1970-06-01,649.083.725-00,Cassiano,MG,65083356,"Quadra Marcos Vinicius Moura, 7",2026-05-28,2026-07-05
f6727a58-1b5b-4f3e-b327-42b11c51e334,Ana Julia Sá,fernandesrebeca@example.net,+55 91 0582-3134,Masculino,2002-12-07,912.678.503-02,Santos do Norte,MA,33728-916,"Residencial Abreu, 681",2026-05-30,2026-06-10
6e56530d-5777-4e37-9087-4935173fc666,Yan Andrade,emillyaraujo@example.org,+55 89 2364-1219,Masculino,1987-01-20,917.648.235-91,Melo,RN,68461-537,"Pátio Pereira, 3",2024-04-11,2026-06-30
0dfebed2-7575-4aff-92dc-d3be7f49360a,Maria Fernanda Pastor,pintodiego@example.net,+55 66 6020-2019,Masculino,1966-03-29,095.123.864-70,da Cunha de Teixeira,RR,44478647,Passarela Aparecida,2023-12-30,2025-10-12
eccf0569-770b-4f08-8f9e-e896a953c967,Miguel Cardoso,wpimenta@example.org,+55 69 1625-1034,Masculino,2000-02-09,762.913.845-82,Alves do Norte,PR,81045072,"Parque João Felipe Souza, 83",2026-05-01,2026-07-10
c7654e50-ff68-4db0-b686-08f07fdd838b,Luana Ramos,luiz-miguel60@example.org,89 8717-9445,Masculino,1971-02-22,609.258.417-49,Rodrigues Grande,MG,42964-960,"Área de Costa, 6",2023-01-31,2026-05-27
e1cbd103-7a74-4f5a-b920-1f428aa1554e,Luísa da Cruz,brunada-cunha@example.com,+55 92 1280-1210,Feminino,1974-11-16,376.941.285-00,Pereira de Brito,PE,21906-271,"Passarela de Brito, 59",2023-03-31,2025-06-11
62848f56-09ca-4297-9c7f-2b4dc7fd8d6b,Sr. Gael Henrique Guerra,sabrinaaragao@example.com,+55 79 0433-3828,Masculino,1980-01-17,975.213.846-28,Montenegro,RR,54555-770,"Praça Pietra Guerra, 6",2022-12-29,2024-03-13
